Frame,Team,Player,X,Y
229,Team A,5,2.0,15.0
229,Team A,6,3.0,63.0
229,Team A,7,6.0,33.0
229,Team A,8,47.0,60.0
229,Team A,9,23.0,25.0
229,Team A,10,48.0,27.0
229,Team B,0,65.0,9.0
229,Team B,1,100.0,6.0
229,Team B,2,76.0,8.0
229,Team B,3,62.0,18.0
229,Team B,4,35.0,44.0
229,Team B,5,20.0,29.0
229,Team B,6,21.0,36.0
229,Team B,7,77.0,21.0
229,Team B,8,89.0,28.0
229,Team B,9,71.0,61.0
229,Team B,10,43.0,13.0
230,Team A,0,45.0,43.0
230,Team A,1,55.0,15.0
230,Team A,2,54.0,26.0
230,Team A,3,67.0,53.0
230,Team A,4,33.0,56.0
230,Team A,5,2.0,15.0
230,Team A,6,2.0,62.0
230,Team A,7,6.0,33.0
230,Team A,8,46.0,61.0
230,Team A,9,22.0,26.0
230,Team A,10,48.0,28.0
230,Team B,0,64.0,10.0
230,Team B,1,100.0,6.0
230,Team B,2,76.0,8.0
230,Team B,3,61.0,19.0
230,Team B,4,35.0,44.0
230,Team B,5,20.0,29.0
230,Team B,6,22.0,35.0
230,Team B,7,78.0,20.0
230,Team B,8,88.0,29.0
230,Team B,9,70.0,61.0
230,Team B,10,43.0,13.0
231,Team A,0,45.0,43.0
231,Team A,1,55.0,15.0
231,Team A,2,54.0,25.0
231,Team A,3,68.0,53.0
231,Team A,4,33.0,56.0
231,Team A,5,2.0,15.0
231,Team A,6,2.0,62.0
231,Team A,7,6.0,33.0
231,Team A,8,45.0,61.0
231,Team A,9,23.0,25.0
231,Team A,10,49.0,29.0
231,Team B,0,65.0,9.0
231,Team B,1,100.0,6.0
231,Team B,2,75.0,9.0
231,Team B,3,61.0,19.0
231,Team B,4,34.0,43.0
231,Team B,5,21.0,30.0
231,Team B,6,23.0,34.0
231,Team B,7,79.0,21.0
231,Team B,8,87.0,28.0
231,Team B,9,70.0,61.0
231,Team B,10,44.0,14.0
232,Team A,0,45.0,43.0
232,Team A,1,55.0,15.0
232,Team A,2,54.0,24.0
232,Team A,3,69.0,53.0
232,Team A,4,33.0,56.0
232,Team A,5,2.0,15.0
232,Team A,6,2.0,62.0
232,Team A,7,6.0,33.0
232,Team A,8,44.0,60.0
232,Team A,9,23.0,25.0
232,Team A,10,48.0,28.0
232,Team B,0,64.0,10.0
232,Team B,1,100.0,6.0
232,Team B,2,76.0,8.0
232,Team B,3,61.0,19.0
232,Team B,4,35.0,44.0
232,Team B,5,20.0,29.0
232,Team B,6,22.0,33.0
232,Team B,7,80.0,20.0
232,Team B,8,88.0,27.0
232,Team B,9,71.0,60.0
232,Team B,10,43.0,13.0
233,Team A,0,45.0,43.0
233,Team A,1,55.0,15.0
233,Team A,2,54.0,24.0
233,Team A,3,69.0,53.0
233,Team A,4,33.0,56.0
233,Team A,5,2.0,15.0
233,Team A,6,2.0,62.0
233,Team A,7,6.0,33.0
233,Team A,8,45.0,61.0
233,Team A,9,23.0,25.0
233,Team A,10,48.0,28.0
233,Team B,0,65.0,9.0
233,Team B,1,100.0,6.0
233,Team B,2,75.0,9.0
233,Team B,3,60.0,18.0
233,Team B,4,35.0,44.0
233,Team B,5,20.0,29.0
233,Team B,6,21.0,32.0
233,Team B,7,79.0,21.0
233,Team B,8,87.0,26.0
233,Team B,9,72.0,61.0
233,Team B,10,43.0,13.0
234,Team A,0,44.0,42.0
234,Team A,1,55.0,15.0
234,Team A,2,54.0,24.0
234,Team A,3,69.0,53.0
234,Team A,4,33.0,56.0
234,Team A,5,1.0,14.0
234,Team A,6,1.0,63.0
234,Team A,7,6.0,33.0
234,Team A,8,45.0,61.0
234,Team A,9,22.0,24.0
234,Team A,10,48.0,28.0
234,Team B,0,64.0,10.0
234,Team B,1,101.0,7.0
234,Team B,2,76.0,8.0
234,Team B,3,61.0,19.0
234,Team B,4,35.0,44.0
234,Team B,5,19.0,30.0
234,Team B,6,22.0,31.0
234,Team B,7,78.0,22.0
234,Team B,8,88.0,25.0
234,Team B,9,71.0,61.0
234,Team B,10,43.0,13.0
235,Team A,0,45.0,43.0
235,Team A,1,55.0,15.0
235,Team A,2,53.0,25.0
235,Team A,3,69.0,53.0
235,Team A,4,33.0,56.0
235,Team A,5,2.0,15.0
235,Team A,6,0.0,62.0
235,Team A,7,6.0,33.0
235,Team A,8,44.0,60.0
235,Team A,9,23.0,23.0
235,Team A,10,49.0,29.0
235,Team B,0,65.0,9.0
235,Team B,1,100.0,6.0
235,Team B,2,75.0,7.0
235,Team B,3,61.0,19.0
235,Team B,4,35.0,44.0
235,Team B,5,20.0,29.0
235,Team B,6,22.0,32.0
235,Team B,7,77.0,23.0
235,Team B,8,89.0,26.0
235,Team B,9,72.0,62.0
235,Team B,10,42.0,12.0
236,Team A,0,45.0,43.0
236,Team A,1,56.0,14.0
236,Team A,2,54.0,24.0
236,Team A,3,70.0,52.0
236,Team A,4,32.0,57.0
236,Team A,5,2.0,15.0
236,Team A,6,1.0,61.0
236,Team A,7,6.0,33.0
236,Team A,8,45.0,61.0
236,Team A,9,23.0,24.0
236,Team A,10,48.0,28.0
236,Team B,0,66.0,8.0
236,Team B,1,101.0,5.0
236,Team B,2,76.0,8.0
236,Team B,3,61.0,19.0
236,Team B,4,35.0,44.0
236,Team B,5,20.0,29.0
236,Team B,6,22.0,33.0
236,Team B,7,76.0,24.0
236,Team B,8,88.0,27.0
236,Team B,9,71.0,61.0
236,Team B,10,43.0,13.0
237,Team A,0,45.0,43.0
237,Team A,1,55.0,15.0
237,Team A,2,54.0,24.0
237,Team A,3,69.0,53.0
237,Team A,4,31.0,56.0
237,Team A,5,2.0,15.0
237,Team A,6,2.0,62.0
237,Team A,7,6.0,33.0
237,Team A,8,45.0,61.0
237,Team A,9,22.0,23.0
237,Team A,10,48.0,28.0
237,Team B,0,65.0,9.0
237,Team B,1,100.0,6.0
237,Team B,2,75.0,9.0
237,Team B,3,61.0,19.0
237,Team B,4,35.0,44.0
237,Team B,5,20.0,29.0
237,Team B,6,22.0,34.0
237,Team B,7,76.0,23.0
237,Team B,8,88.0,27.0
237,Team B,9,72.0,62.0
237,Team B,10,42.0,14.0
238,Team A,0,45.0,43.0
238,Team A,1,56.0,14.0
238,Team A,2,54.0,24.0
238,Team A,3,69.0,53.0
238,Team A,4,32.0,56.0
238,Team A,5,2.0,15.0
238,Team A,6,2.0,62.0
238,Team A,7,6.0,33.0
238,Team A,8,46.0,62.0
238,Team A,9,21.0,24.0
238,Team A,10,48.0,28.0
238,Team B,0,66.0,10.0
238,Team B,1,101.0,5.0
238,Team B,2,76.0,8.0
238,Team B,3,61.0,19.0
238,Team B,4,35.0,44.0
238,Team B,5,20.0,29.0
238,Team B,6,22.0,35.0
238,Team B,7,76.0,22.0
238,Team B,8,88.0,27.0
238,Team B,9,71.0,61.0
238,Team B,10,43.0,13.0
239,Team A,0,45.0,43.0
239,Team A,1,55.0,15.0
239,Team A,2,54.0,24.0
239,Team A,3,69.0,53.0
239,Team A,4,31.0,55.0
239,Team A,5,2.0,15.0
239,Team A,6,2.0,62.0
239,Team A,7,5.0,32.0
239,Team A,8,45.0,61.0
239,Team A,9,20.0,23.0
239,Team A,10,48.0,28.0
239,Team B,0,65.0,9.0
239,Team B,1,100.0,4.0
239,Team B,2,76.0,8.0
239,Team B,3,60.0,18.0
239,Team B,4,34.0,43.0
239,Team B,5,20.0,29.0
239,Team B,6,22.0,35.0
239,Team B,7,76.0,22.0
239,Team B,8,88.0,27.0
239,Team B,9,70.0,61.0
239,Team B,10,43.0,13.0
240,Team A,0,45.0,43.0
240,Team A,1,55.0,15.0
240,Team A,2,53.0,23.0
240,Team A,3,69.0,53.0
240,Team A,4,30.0,56.0
240,Team A,5,1.0,16.0
240,Team A,6,1.0,61.0
240,Team A,7,4.0,33.0
240,Team A,8,45.0,61.0
240,Team A,9,21.0,24.0
240,Team A,10,48.0,28.0
240,Team B,0,65.0,9.0
240,Team B,1,100.0,5.0
240,Team B,2,76.0,8.0
240,Team B,3,61.0,19.0
240,Team B,4,35.0,44.0
240,Team B,5,20.0,29.0
240,Team B,6,22.0,35.0
240,Team B,7,75.0,21.0
240,Team B,8,88.0,27.0
240,Team B,9,70.0,61.0
240,Team B,10,42.0,12.0
241,Team A,0,45.0,43.0
241,Team A,1,54.0,14.0
241,Team A,2,54.0,24.0
241,Team A,3,69.0,53.0
241,Team A,4,31.0,57.0
241,Team A,5,2.0,15.0
241,Team A,6,0.0,60.0
241,Team A,7,5.0,33.0
241,Team A,8,46.0,62.0
241,Team A,9,22.0,25.0
241,Team A,10,48.0,28.0
241,Team B,0,66.0,10.0
241,Team B,1,100.0,6.0
241,Team B,2,76.0,8.0
241,Team B,3,61.0,19.0
241,Team B,4,35.0,44.0
241,Team B,5,19.0,30.0
241,Team B,6,22.0,35.0
241,Team B,7,76.0,22.0
241,Team B,8,87.0,28.0
241,Team B,9,70.0,61.0
241,Team B,10,41.0,11.0
242,Team A,0,46.0,42.0
242,Team A,1,55.0,15.0
242,Team A,2,54.0,24.0
242,Team A,3,69.0,53.0
242,Team A,4,32.0,56.0
242,Team A,5,2.0,15.0
242,Team A,6,1.0,61.0
242,Team A,7,6.0,33.0
242,Team A,8,45.0,61.0
242,Team A,9,23.0,25.0
242,Team A,10,48.0,28.0
242,Team B,0,65.0,9.0
242,Team B,1,100.0,6.0
242,Team B,2,76.0,8.0
242,Team B,3,61.0,19.0
242,Team B,4,34.0,43.0
242,Team B,5,20.0,29.0
242,Team B,6,22.0,35.0
242,Team B,7,76.0,22.0
242,Team B,8,86.0,27.0
242,Team B,9,70.0,61.0
242,Team B,10,40.0,12.0
243,Team A,0,45.0,43.0
243,Team A,1,56.0,16.0
243,Team A,2,54.0,24.0
243,Team A,3,70.0,54.0
243,Team A,4,33.0,56.0
243,Team A,5,3.0,14.0
243,Team A,6,2.0,62.0
243,Team A,7,6.0,33.0
243,Team A,8,45.0,61.0
243,Team A,9,22.0,24.0
243,Team A,10,48.0,28.0
243,Team B,0,65.0,9.0
243,Team B,1,100.0,6.0
243,Team B,2,76.0,8.0
243,Team B,3,61.0,19.0
243,Team B,4,35.0,44.0
243,Team B,5,20.0,29.0
243,Team B,6,22.0,35.0
243,Team B,7,75.0,21.0
243,Team B,8,87.0,27.0
243,Team B,9,71.0,62.0
243,Team B,10,41.0,13.0
244,Team A,0,44.0,42.0
244,Team A,1,55.0,15.0
244,Team A,2,54.0,24.0
244,Team A,3,71.0,55.0
244,Team A,4,34.0,57.0
244,Team A,5,2.0,15.0
244,Team A,6,1.0,63.0
244,Team A,7,6.0,33.0
244,Team A,8,45.0,61.0
244,Team A,9,23.0,25.0
244,Team A,10,48.0,28.0
244,Team B,0,65.0,9.0
244,Team B,1,101.0,7.0
244,Team B,2,75.0,9.0
244,Team B,3,61.0,19.0
244,Team B,4,36.0,45.0
244,Team B,5,20.0,29.0
244,Team B,6,22.0,35.0
244,Team B,7,76.0,22.0
244,Team B,8,88.0,27.0
244,Team B,9,70.0,61.0
244,Team B,10,42.0,13.0
245,Team A,0,45.0,43.0
245,Team A,1,55.0,15.0
245,Team A,2,54.0,24.0
245,Team A,3,70.0,54.0
245,Team A,4,35.0,58.0
245,Team A,5,3.0,14.0
245,Team A,6,2.0,62.0
245,Team A,7,6.0,33.0
245,Team A,8,45.0,61.0
245,Team A,9,24.0,24.0
245,Team A,10,48.0,28.0
245,Team B,0,65.0,9.0
245,Team B,1,100.0,6.0
245,Team B,2,76.0,8.0
245,Team B,3,61.0,19.0
245,Team B,4,35.0,46.0
245,Team B,5,19.0,30.0
245,Team B,6,22.0,35.0
245,Team B,7,76.0,22.0
245,Team B,8,88.0,27.0
245,Team B,9,71.0,60.0
245,Team B,10,43.0,13.0
246,Team A,0,45.0,43.0
246,Team A,1,55.0,15.0
246,Team A,2,54.0,24.0
246,Team A,3,69.0,53.0
246,Team A,4,34.0,59.0
246,Team A,5,2.0,15.0
246,Team A,6,2.0,62.0
246,Team A,7,6.0,33.0
246,Team A,8,45.0,61.0
246,Team A,9,23.0,25.0
246,Team A,10,49.0,29.0
246,Team B,0,65.0,9.0
246,Team B,1,99.0,7.0
246,Team B,2,76.0,8.0
246,Team B,3,61.0,19.0
246,Team B,4,35.0,45.0
246,Team B,5,18.0,31.0
246,Team B,6,22.0,35.0
246,Team B,7,77.0,21.0
246,Team B,8,88.0,27.0
246,Team B,9,70.0,61.0
246,Team B,10,43.0,13.0
247,Team A,0,45.0,43.0
247,Team A,1,56.0,14.0
247,Team A,2,54.0,24.0
247,Team A,3,69.0,53.0
247,Team A,4,33.0,58.0
247,Team A,5,2.0,15.0
247,Team A,6,2.0,62.0
247,Team A,7,5.0,32.0
247,Team A,8,45.0,61.0
247,Team A,9,23.0,25.0
247,Team A,10,48.0,28.0
247,Team B,0,64.0,8.0
247,Team B,1,100.0,6.0
247,Team B,2,76.0,8.0
247,Team B,3,62.0,18.0
247,Team B,4,35.0,44.0
247,Team B,5,19.0,30.0
247,Team B,6,23.0,34.0
247,Team B,7,76.0,20.0
247,Team B,8,88.0,27.0
247,Team B,9,70.0,61.0
247,Team B,10,43.0,13.0
248,Team A,0,45.0,43.0
248,Team A,1,55.0,15.0
248,Team A,2,54.0,24.0
248,Team A,3,69.0,53.0
248,Team A,4,33.0,57.0
248,Team A,5,2.0,15.0
248,Team A,6,2.0,62.0
248,Team A,7,6.0,31.0
248,Team A,8,45.0,61.0
248,Team A,9,23.0,25.0
248,Team A,10,48.0,28.0
248,Team B,0,65.0,9.0
248,Team B,1,100.0,6.0
248,Team B,2,75.0,9.0
248,Team B,3,63.0,17.0
248,Team B,4,35.0,44.0
248,Team B,5,20.0,29.0
248,Team B,6,22.0,35.0
248,Team B,7,76.0,21.0
248,Team B,8,88.0,27.0
248,Team B,9,70.0,61.0
248,Team B,10,43.0,13.0
249,Team A,0,45.0,43.0
249,Team A,1,55.0,15.0
249,Team A,2,54.0,24.0
249,Team A,3,69.0,53.0
249,Team A,4,34.0,56.0
249,Team A,5,2.0,15.0
249,Team A,6,1.0,61.0
249,Team A,7,6.0,32.0
249,Team A,8,44.0,60.0
249,Team A,9,23.0,25.0
249,Team A,10,48.0,28.0
249,Team B,0,65.0,9.0
249,Team B,1,100.0,6.0
249,Team B,2,76.0,8.0
249,Team B,3,62.0,18.0
249,Team B,4,35.0,44.0
249,Team B,5,20.0,29.0
249,Team B,6,22.0,35.0
249,Team B,7,77.0,22.0
249,Team B,8,88.0,27.0
249,Team B,9,70.0,61.0
249,Team B,10,43.0,13.0
250,Team A,0,45.0,43.0
250,Team A,1,55.0,15.0
250,Team A,2,54.0,24.0
250,Team A,3,69.0,53.0
250,Team A,4,33.0,56.0
250,Team A,5,1.0,16.0
250,Team A,6,2.0,62.0
250,Team A,7,6.0,33.0
250,Team A,8,45.0,61.0
250,Team A,9,23.0,25.0
250,Team A,10,48.0,28.0
250,Team B,0,65.0,9.0
250,Team B,1,99.0,5.0
250,Team B,2,76.0,8.0
250,Team B,3,63.0,19.0
250,Team B,4,34.0,43.0
250,Team B,5,19.0,28.0
250,Team B,6,23.0,34.0
250,Team B,7,76.0,21.0
250,Team B,8,88.0,27.0
250,Team B,9,70.0,61.0
250,Team B,10,44.0,12.0
251,Team A,0,45.0,43.0
251,Team A,1,55.0,15.0
251,Team A,2,55.0,25.0
251,Team A,3,69.0,53.0
251,Team A,4,33.0,56.0
251,Team A,5,2.0,15.0
251,Team A,6,2.0,62.0
251,Team A,7,6.0,33.0
251,Team A,8,45.0,61.0
251,Team A,9,23.0,25.0
251,Team A,10,48.0,28.0
251,Team B,0,65.0,9.0
251,Team B,1,100.0,4.0
251,Team B,2,76.0,8.0
251,Team B,3,62.0,19.0
251,Team B,4,35.0,44.0
251,Team B,5,20.0,29.0
251,Team B,6,22.0,35.0
251,Team B,7,76.0,22.0
251,Team B,8,88.0,27.0
251,Team B,9,70.0,61.0
251,Team B,10,43.0,13.0
252,Team A,0,45.0,43.0
252,Team A,1,55.0,15.0
252,Team A,2,54.0,24.0
252,Team A,3,69.0,53.0
252,Team A,4,33.0,56.0
252,Team A,5,2.0,15.0
252,Team A,6,2.0,62.0
252,Team A,7,7.0,34.0
252,Team A,8,45.0,61.0
252,Team A,9,24.0,26.0
252,Team A,10,48.0,28.0
252,Team B,0,65.0,9.0
252,Team B,1,100.0,5.0
252,Team B,2,76.0,8.0
252,Team B,3,63.0,18.0
252,Team B,4,35.0,44.0
252,Team B,5,20.0,29.0
252,Team B,6,21.0,34.0
252,Team B,7,76.0,22.0
252,Team B,8,88.0,27.0
252,Team B,9,70.0,61.0
252,Team B,10,43.0,13.0
253,Team A,0,45.0,43.0
253,Team A,1,55.0,15.0
253,Team A,2,54.0,24.0
253,Team A,3,69.0,53.0
253,Team A,4,33.0,56.0
253,Team A,5,2.0,15.0
253,Team A,6,3.0,63.0
253,Team A,7,6.0,33.0
253,Team A,8,45.0,61.0
253,Team A,9,23.0,25.0
253,Team A,10,47.0,27.0
253,Team B,0,65.0,9.0
253,Team B,1,100.0,6.0
253,Team B,2,76.0,8.0
253,Team B,3,62.0,19.0
253,Team B,4,35.0,44.0
253,Team B,5,20.0,29.0
253,Team B,6,20.0,33.0
253,Team B,7,76.0,22.0
253,Team B,8,88.0,27.0
253,Team B,9,69.0,62.0
253,Team B,10,44.0,14.0
254,Team A,0,45.0,43.0
254,Team A,1,55.0,15.0
254,Team A,2,54.0,24.0
254,Team A,3,68.0,52.0
254,Team A,4,34.0,55.0
254,Team A,5,2.0,15.0
254,Team A,6,2.0,62.0
254,Team A,7,6.0,33.0
254,Team A,8,45.0,61.0
254,Team A,9,23.0,25.0
254,Team A,10,46.0,28.0
254,Team B,0,65.0,9.0
254,Team B,1,100.0,6.0
254,Team B,2,76.0,8.0
254,Team B,3,61.0,19.0
254,Team B,4,34.0,43.0
254,Team B,5,20.0,29.0
254,Team B,6,19.0,34.0
254,Team B,7,76.0,22.0
254,Team B,8,88.0,27.0
254,Team B,9,70.0,61.0
254,Team B,10,43.0,13.0
255,Team A,0,45.0,43.0
255,Team A,1,56.0,14.0
255,Team A,2,54.0,24.0
255,Team A,3,69.0,53.0
255,Team A,4,33.0,56.0
255,Team A,5,2.0,15.0
255,Team A,6,1.0,63.0
255,Team A,7,6.0,33.0
255,Team A,8,45.0,61.0
255,Team A,9,23.0,25.0
255,Team A,10,47.0,29.0
255,Team B,0,64.0,10.0
255,Team B,1,100.0,6.0
255,Team B,2,76.0,8.0
255,Team B,3,62.0,18.0
255,Team B,4,35.0,44.0
255,Team B,5,19.0,30.0
255,Team B,6,20.0,35.0
255,Team B,7,77.0,23.0
255,Team B,8,88.0,27.0
255,Team B,9,70.0,61.0
255,Team B,10,43.0,13.0
256,Team A,0,44.0,44.0
256,Team A,1,55.0,15.0
256,Team A,2,54.0,24.0
256,Team A,3,69.0,53.0
256,Team A,4,33.0,56.0
256,Team A,5,2.0,15.0
256,Team A,6,2.0,62.0
256,Team A,7,7.0,32.0
256,Team A,8,45.0,61.0
256,Team A,9,23.0,25.0
256,Team A,10,48.0,28.0
256,Team B,0,65.0,9.0
256,Team B,1,100.0,6.0
256,Team B,2,76.0,8.0
256,Team B,3,63.0,19.0
256,Team B,4,35.0,44.0
256,Team B,5,20.0,31.0
256,Team B,6,21.0,35.0
256,Team B,7,76.0,22.0
256,Team B,8,89.0,28.0
256,Team B,9,70.0,61.0
256,Team B,10,44.0,14.0
257,Team A,0,45.0,43.0
257,Team A,1,54.0,16.0
257,Team A,2,54.0,24.0
257,Team A,3,69.0,53.0
257,Team A,4,33.0,56.0
257,Team A,5,2.0,15.0
257,Team A,6,2.0,62.0
257,Team A,7,6.0,33.0
257,Team A,8,46.0,62.0
257,Team A,9,23.0,25.0
257,Team A,10,48.0,28.0
257,Team B,0,65.0,9.0
257,Team B,1,100.0,6.0
257,Team B,2,76.0,8.0
257,Team B,3,62.0,18.0
257,Team B,4,35.0,44.0
257,Team B,5,19.0,32.0
257,Team B,6,22.0,35.0
257,Team B,7,76.0,22.0
257,Team B,8,88.0,27.0
257,Team B,9,71.0,62.0
257,Team B,10,43.0,13.0
258,Team A,0,44.0,42.0
258,Team A,1,55.0,15.0
258,Team A,2,54.0,24.0
258,Team A,3,69.0,53.0
258,Team A,4,34.0,55.0
258,Team A,5,3.0,14.0
258,Team A,6,1.0,63.0
258,Team A,7,5.0,34.0
258,Team A,8,45.0,61.0
258,Team A,9,23.0,25.0
258,Team A,10,48.0,28.0
258,Team B,0,64.0,10.0
258,Team B,1,99.0,5.0
258,Team B,2,75.0,7.0
258,Team B,3,61.0,19.0
258,Team B,4,34.0,43.0
258,Team B,5,20.0,31.0
258,Team B,6,23.0,36.0
258,Team B,7,77.0,23.0
258,Team B,8,89.0,26.0
258,Team B,9,70.0,61.0
258,Team B,10,43.0,13.0
259,Team A,0,45.0,43.0
259,Team A,1,55.0,15.0
259,Team A,2,54.0,24.0
259,Team A,3,69.0,53.0
259,Team A,4,33.0,56.0
259,Team A,5,2.0,15.0
259,Team A,6,2.0,62.0
259,Team A,7,6.0,33.0
259,Team A,8,45.0,61.0
259,Team A,9,22.0,26.0
259,Team A,10,48.0,28.0
259,Team B,0,65.0,9.0
259,Team B,1,98.0,6.0
259,Team B,2,76.0,8.0
259,Team B,3,61.0,19.0
259,Team B,4,35.0,44.0
259,Team B,5,19.0,30.0
259,Team B,6,22.0,35.0
259,Team B,7,76.0,22.0
259,Team B,8,90.0,25.0
259,Team B,9,70.0,61.0
259,Team B,10,43.0,13.0
260,Team A,0,45.0,43.0
260,Team A,1,55.0,15.0
260,Team A,2,53.0,25.0
260,Team A,3,69.0,53.0
260,Team A,4,33.0,56.0
260,Team A,5,2.0,15.0
260,Team A,6,1.0,63.0
260,Team A,7,5.0,34.0
260,Team A,8,45.0,61.0
260,Team A,9,23.0,25.0
260,Team A,10,48.0,28.0
260,Team B,0,66.0,8.0
260,Team B,1,99.0,6.0
260,Team B,2,77.0,9.0
260,Team B,3,62.0,18.0
260,Team B,4,36.0,43.0
260,Team B,5,20.0,29.0
260,Team B,6,22.0,35.0
260,Team B,7,76.0,22.0
260,Team B,8,89.0,26.0
260,Team B,9,70.0,61.0
260,Team B,10,43.0,13.0
261,Team A,0,44.0,42.0
261,Team A,1,54.0,16.0
261,Team A,2,52.0,26.0
261,Team A,3,69.0,53.0
261,Team A,4,34.0,55.0
261,Team A,5,3.0,14.0
261,Team A,6,2.0,64.0
261,Team A,7,6.0,33.0
261,Team A,8,45.0,61.0
261,Team A,9,23.0,25.0
261,Team A,10,47.0,29.0
261,Team B,0,65.0,9.0
261,Team B,1,100.0,5.0
261,Team B,2,76.0,8.0
261,Team B,3,61.0,17.0
261,Team B,4,35.0,44.0
261,Team B,5,20.0,29.0
261,Team B,6,21.0,34.0
261,Team B,7,76.0,22.0
261,Team B,8,88.0,27.0
261,Team B,9,70.0,61.0
261,Team B,10,43.0,13.0
262,Team A,0,45.0,43.0
262,Team A,1,53.0,17.0
262,Team A,2,53.0,25.0
262,Team A,3,69.0,53.0
262,Team A,4,33.0,56.0
262,Team A,5,2.0,15.0
262,Team A,6,2.0,63.0
262,Team A,7,5.0,34.0
262,Team A,8,44.0,62.0
262,Team A,9,24.0,24.0
262,Team A,10,48.0,28.0
262,Team B,0,64.0,8.0
262,Team B,1,99.0,6.0
262,Team B,2,77.0,9.0
262,Team B,3,61.0,18.0
262,Team B,4,35.0,44.0
262,Team B,5,20.0,29.0
262,Team B,6,22.0,35.0
262,Team B,7,76.0,22.0
262,Team B,8,88.0,27.0
262,Team B,9,70.0,61.0
262,Team B,10,44.0,14.0
263,Team A,0,46.0,44.0
263,Team A,1,52.0,16.0
263,Team A,2,54.0,24.0
263,Team A,3,69.0,53.0
263,Team A,4,33.0,56.0
263,Team A,5,2.0,15.0
263,Team A,6,1.0,62.0
263,Team A,7,6.0,33.0
263,Team A,8,45.0,61.0
263,Team A,9,23.0,25.0
263,Team A,10,48.0,28.0
263,Team B,0,65.0,9.0
263,Team B,1,100.0,6.0
263,Team B,2,76.0,8.0
263,Team B,3,61.0,19.0
263,Team B,4,34.0,45.0
263,Team B,5,20.0,29.0
263,Team B,6,23.0,34.0
263,Team B,7,75.0,23.0
263,Team B,8,88.0,27.0
263,Team B,9,70.0,61.0
263,Team B,10,43.0,13.0
264,Team A,0,47.0,43.0
264,Team A,1,53.0,15.0
264,Team A,2,54.0,24.0
264,Team A,3,69.0,53.0
264,Team A,4,33.0,56.0
264,Team A,5,3.0,14.0
264,Team A,6,2.0,62.0
264,Team A,7,7.0,34.0
264,Team A,8,44.0,60.0
264,Team A,9,23.0,25.0
264,Team A,10,48.0,28.0
264,Team B,0,65.0,9.0
264,Team B,1,99.0,7.0
264,Team B,2,76.0,8.0
264,Team B,3,61.0,19.0
264,Team B,4,35.0,44.0
264,Team B,5,20.0,29.0
264,Team B,6,22.0,35.0
264,Team B,7,76.0,24.0
264,Team B,8,88.0,27.0
264,Team B,9,70.0,61.0
264,Team B,10,43.0,13.0
265,Team A,0,46.0,43.0
265,Team A,1,54.0,15.0
265,Team A,2,55.0,23.0
265,Team A,3,69.0,53.0
265,Team A,4,34.0,57.0
265,Team A,5,2.0,15.0
265,Team A,6,2.0,62.0
265,Team A,7,6.0,33.0
265,Team A,8,45.0,59.0
265,Team A,9,23.0,25.0
265,Team A,10,47.0,29.0
265,Team B,0,65.0,9.0
265,Team B,1,100.0,6.0
265,Team B,2,76.0,8.0
265,Team B,3,61.0,19.0
265,Team B,4,35.0,44.0
265,Team B,5,20.0,29.0
265,Team B,6,21.0,34.0
265,Team B,7,77.0,23.0
265,Team B,8,88.0,27.0
265,Team B,9,70.0,61.0
265,Team B,10,43.0,13.0
266,Team A,0,45.0,43.0
266,Team A,1,53.0,14.0
266,Team A,2,54.0,24.0
266,Team A,3,69.0,53.0
266,Team A,4,33.0,56.0
266,Team A,5,1.0,14.0
266,Team A,6,2.0,62.0
266,Team A,7,6.0,33.0
266,Team A,8,45.0,60.0
266,Team A,9,23.0,25.0
266,Team A,10,48.0,28.0
266,Team B,0,65.0,9.0
266,Team B,1,101.0,7.0
266,Team B,2,76.0,8.0
266,Team B,3,61.0,19.0
266,Team B,4,34.0,43.0
266,Team B,5,20.0,29.0
266,Team B,6,20.0,33.0
266,Team B,7,76.0,22.0
266,Team B,8,88.0,27.0
266,Team B,9,70.0,61.0
266,Team B,10,43.0,13.0
267,Team A,0,45.0,43.0
267,Team A,1,54.0,15.0
267,Team A,2,54.0,24.0
267,Team A,3,69.0,53.0
267,Team A,4,32.0,55.0
267,Team A,5,2.0,15.0
267,Team A,6,2.0,62.0
267,Team A,7,5.0,32.0
267,Team A,8,44.0,61.0
267,Team A,9,23.0,25.0
267,Team A,10,48.0,28.0
267,Team B,0,66.0,10.0
267,Team B,1,100.0,6.0
267,Team B,2,76.0,8.0
267,Team B,3,61.0,19.0
267,Team B,4,35.0,44.0
267,Team B,5,19.0,30.0
267,Team B,6,21.0,34.0
267,Team B,7,76.0,22.0
267,Team B,8,88.0,27.0
267,Team B,9,70.0,61.0
267,Team B,10,43.0,13.0
268,Team A,0,45.0,43.0
268,Team A,1,55.0,15.0
268,Team A,2,54.0,24.0
268,Team A,3,69.0,53.0
268,Team A,4,33.0,56.0
268,Team A,5,2.0,15.0
268,Team A,6,2.0,62.0
268,Team A,7,6.0,31.0
268,Team A,8,45.0,61.0
268,Team A,9,23.0,25.0
268,Team A,10,49.0,29.0
268,Team B,0,65.0,9.0
268,Team B,1,100.0,6.0
268,Team B,2,76.0,8.0
268,Team B,3,61.0,19.0
268,Team B,4,34.0,43.0
268,Team B,5,20.0,29.0
268,Team B,6,22.0,35.0
268,Team B,7,77.0,21.0
268,Team B,8,88.0,27.0
268,Team B,9,70.0,61.0
